LC21T	LACHSFILET (SEITE) TRIM C MIT HAUT GEFROREN	KG.	15,6
GML25	LINSEN GETROCKNET GRÜN 500g COPROSEMEL	SAC	2
GML01	LINSEN GELB 1kg 'BIG CHEF'	SAC	2
