TPC90	TOPPING KAKAO 950g 'FABBRI'	FLA	12
EI22F	EIER 90er - BOX (L) 63-73g	KRT	1
EI36F	EIER SPEZIAL 90er - BOX (L) 63-73g	KRT	1
