DGB5F	BRESAOLA BOVINA PUNTA ANCA BLACK ANGUS 1/2 DoGusto	KG.	1,6
MYD10	MAIONESE 875ml SQ GRANDE 'DEVELEY'	FLA	1
BAH05	SPAGHETTI 5 5kg 'BARILLA'	SAC	3
PO45T	POMMES JULIENNE 6x6mm 'McCAIN'	KG.	12,5
KEB08	SALSA BARBECUE 875ml 'DEVELEY'	FLA	1
MMP30	MIRTILLI ROSSI 'FOPPA' 70% FRUTTA 2,7kg	EIM	1
KS17F	GORGONZOLA MILD DOP 1/8 'VERDEPASCOLO'	KG.	1,5
KA10F	FORMAGGIO BIANCO 'BERGADER'	KG.	2,8
KEH09	KETCHUP 1kg SQ 'HEINZ'	FLA	1
