BI14F	HAFER DRINK BARISTA 1l 'ORASI'	BRI	4
GP88F	GRANA PADANO IN SPÄNEN SCAGLIE 500g	SAC	1
TWP60	PIADINA 3 STÜCK 330g 'ROBERTO'	NR.	10
SC44F	ROHSCHINKEN FIOCCO OHNE KNOCHEN MOTTOLINI	KG.	1,75
BTT40	TOASTBROT 6+6 SCHEIBEN 220g 'SAN CARLO'	NR.	20
SH26F	SCHLAGSAHNE 1l FRISCH 'STERZINGER'	BRI	2
SA26F	SALAMI UNGARISCH ca. 3,5kg 'SALUMI REALI'	KG.	3,5
