PO40T	POMMES FRITES 3/8 9x9mm 'McCAIN'	KG.	25
WEP35	PORTWEIN SANDEMAN RUBY 1l	FLA	6
GMM95	MEERRETTICH RASPELSTIX 2kg 'SCHAMEL'	EIM	2
EI42F	EIGELB -SPEZIAL- 1l (PASTA GIALLA) ELITE	BRI	6
EI71F	EIER GEMISCHT 1kg (VOLLEI) ELITE BODENHALTUNG	BRI	6
MZ20F	MOZZARELLA SANTA LUCIA 125g 'GALBANI'	NR.	12
GP86F	GRANA PADANO 1/4 VERP.	KG.	16
KA04F	EDAMER	KG.	2,6
BU60F	BUTTER 1kg 'STERZINGER'	NR.	5
KA48F	MASCARPONE 500g 'GALBANI'	BEC	6
ZUW10	WÜRFELZUCKER (KLEIN) 1kg	NR.	4
