KS10F	FRISCHKÄSE ALPIGIANA 1,5kg BAYERNLAND	BEC	2
KA49F	MASCARPONE 2kg 'BRIMI'	BEC	1
QT15F	RICOTTA 1,5kg 'BRIMI'	BEC	1
GP89F	GRANA PADANO GERIEBEN 1kg 'PANOZZO'	SAC	2
