EI35F	EIER SPEZIAL 180er - BOX (L) 63-73g	KRT	1
BU25F	BUTTERSTANGE DEUTSCHE MARKENBUTTER 2,5kg	KG.	5
FUH31	HUNDEFUTTER RIND-APFEL 380g 'PETALPIN'	GLA	2
FUH32	HUNDEFUTTER RIND-HUHN 380g 'PETALPIN'	GLA	2
FUH34	HUNDEFUTTER SCHAF-KARTOFFEL 380g 'PETALPIN'	GLA	2
FUH35	HUNDEFUTTER SCHWEIN-KAROTTE 380g 'PETALPIN'	GLA	2
KA55F	BURGEISER GRAN ZEBRU KÄSE	KG.	4,5
