KK59T	KROKETTEN BIRNEN WILLIAMS GEFR. '11er'	KG.	5
TS49T	APFELKÜCHL 1kg GEFR. 'PAN'	SAC	2
HU40T	HUHN NUGGETS NAGGHYS 1kg GEFR. 'AIA'	SAC	4
